arquivo,polimero,ampliacao,escala_um_por_px,diametro_area_equiv_um,diametro_feret_max_um,diametro_usado_um,metodo_diametro,classificacao,aviso_calibracao
PET/PET-2000X-4.png,PET,2000,0.05,0.4999,0.75,0.4999,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.1995,0.255,0.1995,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.514,0.8139,0.514,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5726,0.7826,0.5726,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4531,0.781,0.4531,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2073,0.25,0.2073,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3241,0.461,0.3241,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5323,0.6801,0.5323,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,1.2393,1.6155,1.2393,area_equivalente_poligono,microplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2185,0.3606,0.2185,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4388,0.6021,0.4388,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.236,0.3354,0.236,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2523,0.3041,0.2523,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3478,0.461,0.3478,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7878,1.2104,0.7878,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2735,0.364,0.2735,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3742,0.5408,0.3742,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5614,0.6964,0.5614,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3721,0.4717,0.3721,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7559,0.886,0.7559,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4635,0.6265,0.4635,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3385,0.4528,0.3385,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3501,0.559,0.3501,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2932,0.364,0.2932,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.236,0.3162,0.236,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2821,0.364,0.2821,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3167,0.4031,0.3167,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7797,1.0308,0.7797,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.236,0.3202,0.236,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4669,0.559,0.4669,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5352,0.6964,0.5352,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4635,0.728,0.4635,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4771,0.7106,0.4771,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4222,0.559,0.4222,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3432,0.4472,0.3432,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2706,0.3536,0.2706,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3167,0.4031,0.3167,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2793,0.4031,0.2793,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2073,0.2693,0.2073,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3064,0.364,0.3064,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.6457,0.7762,0.6457,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3385,0.5025,0.3385,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,1.2348,1.7066,1.2348,area_equivalente_poligono,microplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4203,0.5385,0.4203,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4165,0.6576,0.4165,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2932,0.3354,0.2932,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4388,0.6727,0.4388,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7506,0.8846,0.7506,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5944,0.8078,0.5944,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2793,0.4031,0.2793,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.236,0.4031,0.236,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.8078,1.2777,0.8078,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5382,0.6265,0.5382,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,2.0377,2.9547,2.0377,area_equivalente_poligono,microplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7807,1.0308,0.7807,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3546,0.5,0.3546,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4703,0.6042,0.4703,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7474,1.2104,0.7474,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.6024,1.0124,0.6024,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,1.517,2.2192,1.517,area_equivalente_poligono,microplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5323,0.6671,0.5323,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.677,0.7632,0.677,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3167,0.4123,0.3167,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2394,0.3,0.2394,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3432,0.4743,0.3432,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.1828,0.2236,0.1828,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.1913,0.25,0.1913,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3455,0.522,0.3455,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7103,0.8201,0.7103,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.699,1.1011,0.699,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3338,0.4472,0.3338,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3338,0.4472,0.3338,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3868,0.5385,0.3868,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2292,0.364,0.2292,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7527,0.9657,0.7527,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5585,0.7159,0.5585,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3546,0.6185,0.3546,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4999,0.6708,0.4999,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.1871,0.2236,0.1871,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.7684,1.0308,0.7684,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3265,0.4528,0.3265,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.1784,0.25,0.1784,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2462,0.3202,0.2462,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2148,0.2828,0.2148,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4549,0.5408,0.4549,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.536,0.6265,0.536,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4203,0.5,0.4203,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.309,0.4031,0.309,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,1.2463,1.9812,1.2463,area_equivalente_poligono,microplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.5698,0.7906,0.5698,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2585,0.3606,0.2585,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2706,0.4123,0.2706,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3409,0.5148,0.3409,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.6077,0.728,0.6077,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4549,0.5831,0.4549,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.3888,0.6403,0.3888,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4935,0.7106,0.4935,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2616,0.4031,0.2616,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.4107,0.6185,0.4107,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2427,0.3354,0.2427,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2523,0.3905,0.2523,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.1739,0.3041,0.1739,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2394,0.3536,0.2394,area_equivalente_poligono,nanoplastico,
PET/PET-2000X-4.png,PET,2000,0.05,1.937,2.5587,1.937,area_equivalente_poligono,microplastico,
PET/PET-2000X-4.png,PET,2000,0.05,0.2523,0.3162,0.2523,area_equivalente_poligono,nanoplastico,
