image_path,label,split,source_image,ann_id,magnification,bbox_w,bbox_h,px_size,um_per_px,size_nm,polymer_label
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5880.png,MICROPLASTIC,train,PS-200X.png,5880,200,6,4,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6097.png,MICROPLASTIC,train,PS-200X.png,6097,200,7,4,7,0.5,3500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1736.png,NANOPLASTIC,train,PS 5000X.png,1736,5000,24,26,26,0.02,520.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1793.png,NANOPLASTIC,train,PS 5000X.png,1793,5000,19,13,19,0.02,380.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2321.png,MICROPLASTIC,train,PS 500X.png,2321,500,10,14,14,0.2,2800.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7501.png,MICROPLASTIC,train,PS-200x-4.png,7501,200,9,7,9,0.5,4500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8608.png,MICROPLASTIC,train,PS2-200x-1.png,8608,200,4,5,5,0.5,2500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10920.png,MICROPLASTIC,train,PSL 200X.png,10920,200,26,17,26,0.5,13000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12237.png,MICROPLASTIC,train,PSLFT 200X.png,12237,200,33,19,33,0.5,16500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_2003.png,MICROPLASTIC,train,PS 500X 2.png,2003,500,6,10,10,0.2,2000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8640.png,MICROPLASTIC,train,PS2-200x-1.png,8640,200,19,22,22,0.5,11000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11116.png,MICROPLASTIC,train,PSL 200X.png,11116,200,15,12,15,0.5,7500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11249.png,MICROPLASTIC,train,PSL 5000X.png,11249,5000,64,24,64,0.02,1280.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_10036.png,MICROPLASTIC,train,PSFT 200X.png,10036,200,20,13,20,0.5,10000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8288.png,NANOPLASTIC,train,PS2  5000X.png,8288,5000,20,14,20,0.02,400.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12784.png,MICROPLASTIC,train,PSLFT 200X.png,12784,200,7,8,8,0.5,4000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9723.png,MICROPLASTIC,train,PSFT 200X.png,9723,200,18,20,20,0.5,10000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9123.png,NANOPLASTIC,train,PSFT 2000X.png,9123,2000,11,14,14,0.05,700.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11823.png,MICROPLASTIC,train,PSLFT 200X.png,11823,200,62,37,62,0.5,31000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12258.png,MICROPLASTIC,train,PSLFT 200X.png,12258,200,26,25,26,0.5,13000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12198.png,MICROPLASTIC,train,PSLFT 200X.png,12198,200,26,30,30,0.5,15000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11268.png,NANOPLASTIC,train,PSL 5000X.png,11268,5000,33,40,40,0.02,800.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11872.png,MICROPLASTIC,train,PSLFT 200X.png,11872,200,16,12,16,0.5,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_577.png,NANOPLASTIC,train,PS 2000X.png,577,2000,9,17,17,0.05,850.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7122.png,MICROPLASTIC,train,PS-200x-4.png,7122,200,5,5,5,0.5,2500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_262.png,MICROPLASTIC,train,PS 2000X.png,262,2000,30,38,38,0.05,1900.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12846.png,MICROPLASTIC,train,PSLFT 200X.png,12846,200,11,7,11,0.5,5500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10406.png,MICROPLASTIC,train,PSL 200X.png,10406,200,26,32,32,0.5,16000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7984.png,MICROPLASTIC,train,PS2  2000X.png,7984,2000,20,21,21,0.05,1050.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7339.png,MICROPLASTIC,train,PS-200x-4.png,7339,200,50,44,50,0.5,25000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8124.png,NANOPLASTIC,train,PS2  5000X.png,8124,5000,27,25,27,0.02,540.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9711.png,MICROPLASTIC,train,PSFT 200X.png,9711,200,29,22,29,0.5,14500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_8887.png,MICROPLASTIC,train,PSFT 2000X.png,8887,2000,31,29,31,0.05,1550.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7562.png,MICROPLASTIC,train,PS-200x-4.png,7562,200,5,5,5,0.5,2500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1960.png,MICROPLASTIC,train,PS 500X 2.png,1960,500,9,6,9,0.2,1800.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11371.png,NANOPLASTIC,train,PSL 5000X.png,11371,5000,31,17,31,0.02,620.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9584.png,MICROPLASTIC,train,PSFT 200X.png,9584,200,26,26,26,0.5,13000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7899.png,MICROPLASTIC,train,PS2  2000X.png,7899,2000,43,23,43,0.05,2150.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10566.png,MICROPLASTIC,train,PSL 200X.png,10566,200,39,27,39,0.5,19500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_8069.png,MICROPLASTIC,train,PS2  2000X.png,8069,2000,33,25,33,0.05,1650.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2283.png,MICROPLASTIC,train,PS 500X.png,2283,500,14,9,14,0.2,2800.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7407.png,MICROPLASTIC,train,PS-200x-4.png,7407,200,5,11,11,0.5,5500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3783.png,MICROPLASTIC,train,PS 500X2.png,3783,500,16,13,16,0.2,3200.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_424.png,MICROPLASTIC,train,PS 2000X.png,424,2000,20,17,20,0.05,1000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7051.png,MICROPLASTIC,train,PS-200x-4.png,7051,200,5,7,7,0.5,3500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12109.png,MICROPLASTIC,train,PSLFT 200X.png,12109,200,23,24,24,0.5,12000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10530.png,MICROPLASTIC,train,PSL 200X.png,10530,200,31,14,31,0.5,15500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1880.png,MICROPLASTIC,train,PS 500X 2.png,1880,500,11,8,11,0.2,2200.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10777.png,MICROPLASTIC,train,PSL 200X.png,10777,200,14,13,14,0.5,7000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3575.png,MICROPLASTIC,train,PS 500X2.png,3575,500,12,27,27,0.2,5400.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12175.png,MICROPLASTIC,train,PSLFT 200X.png,12175,200,21,17,21,0.5,10500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9196.png,MICROPLASTIC,train,PSFT 200X.png,9196,200,19,13,19,0.5,9500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9272.png,MICROPLASTIC,train,PSFT 200X.png,9272,200,18,52,52,0.5,26000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_25.png,MICROPLASTIC,train,PS 2000X.png,25,2000,23,32,32,0.05,1600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3673.png,MICROPLASTIC,train,PS 500X2.png,3673,500,13,11,13,0.2,2600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12012.png,MICROPLASTIC,train,PSLFT 200X.png,12012,200,23,22,23,0.5,11500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3027.png,MICROPLASTIC,train,PS 500X2.png,3027,500,22,22,22,0.2,4400.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2320.png,MICROPLASTIC,train,PS 500X.png,2320,500,38,25,38,0.2,7600.000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_4910.png,MICROPLASTIC,train,PS-200X.png,4910,200,6,5,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11926.png,MICROPLASTIC,train,PSLFT 200X.png,11926,200,38,44,44,0.5,22000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2813.png,MICROPLASTIC,train,PS 500X.png,2813,500,22,23,23,0.2,4600.000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2393.png,MICROPLASTIC,train,PS 500X.png,2393,500,11,15,15,0.2,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9322.png,MICROPLASTIC,train,PSFT 200X.png,9322,200,23,36,36,0.5,18000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2-200x-1_8565.png,MICROPLASTIC,train,PS2-200x-1.png,8565,200,10,6,10,0.5,5000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9932.png,MICROPLASTIC,train,PSFT 200X.png,9932,200,16,9,16,0.5,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3479.png,MICROPLASTIC,train,PS 500X2.png,3479,500,25,21,25,0.2,5000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7330.png,MICROPLASTIC,train,PS-200x-4.png,7330,200,13,8,13,0.5,6500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3154.png,MICROPLASTIC,train,PS 500X2.png,3154,500,21,20,21,0.2,4200.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6362.png,MICROPLASTIC,train,PS-200X.png,6362,200,6,5,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9198.png,MICROPLASTIC,train,PSFT 200X.png,9198,200,23,20,23,0.5,11500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3719.png,MICROPLASTIC,train,PS 500X2.png,3719,500,12,11,12,0.2,2400.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_5034.png,MICROPLASTIC,train,PS-200X.png,5034,200,7,7,7,0.5,3500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9443.png,MICROPLASTIC,train,PSFT 200X.png,9443,200,19,17,19,0.5,9500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1866.png,MICROPLASTIC,train,PS 500X 2.png,1866,500,9,15,15,0.2,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9870.png,MICROPLASTIC,train,PSFT 200X.png,9870,200,16,13,16,0.5,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2519.png,MICROPLASTIC,train,PS 500X.png,2519,500,17,14,17,0.2,3400.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9070.png,MICROPLASTIC,train,PSFT 2000X.png,9070,2000,28,31,31,0.05,1550.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10726.png,MICROPLASTIC,train,PSL 200X.png,10726,200,27,18,27,0.5,13500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3500.png,MICROPLASTIC,train,PS 500X2.png,3500,500,22,19,22,0.2,4400.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7556.png,MICROPLASTIC,train,PS-200x-4.png,7556,200,8,6,8,0.5,4000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3520.png,MICROPLASTIC,train,PS 500X2.png,3520,500,14,15,15,0.2,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_2015.png,MICROPLASTIC,train,PS 500X 2.png,2015,500,13,7,13,0.2,2600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_8059.png,NANOPLASTIC,train,PS2  2000X.png,8059,2000,11,8,11,0.05,550.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9428.png,MICROPLASTIC,train,PSFT 200X.png,9428,200,19,38,38,0.5,19000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6093.png,MICROPLASTIC,train,PS-200X.png,6093,200,6,4,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7800.png,MICROPLASTIC,train,PS2  2000X.png,7800,2000,24,51,51,0.05,2550.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_425.png,MICROPLASTIC,train,PS 2000X.png,425,2000,12,24,24,0.05,1200.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8253.png,NANOPLASTIC,train,PS2  5000X.png,8253,5000,39,44,44,0.02,880.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6719.png,MICROPLASTIC,train,PS-200X.png,6719,200,6,6,6,0.5,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11177.png,MICROPLASTIC,train,PSL 5000X.png,11177,5000,52,46,52,0.02,1040.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10629.png,MICROPLASTIC,train,PSL 200X.png,10629,200,16,24,24,0.5,12000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_525.png,MICROPLASTIC,train,PS 2000X.png,525,2000,29,29,29,0.05,1450.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9829.png,MICROPLASTIC,train,PSFT 200X.png,9829,200,15,11,15,0.5,7500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10901.png,MICROPLASTIC,train,PSL 200X.png,10901,200,9,10,10,0.5,5000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10721.png,MICROPLASTIC,train,PSL 200X.png,10721,200,20,15,20,0.5,10000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_2961.png,MICROPLASTIC,train,PS 500X2.png,2961,500,15,14,15,0.2,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9132.png,MICROPLASTIC,train,PSFT 2000X.png,9132,2000,62,48,62,0.05,3100.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1981.png,MICROPLASTIC,train,PS 500X 2.png,1981,500,6,7,7,0.2,1400.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2736.png,MICROPLASTIC,train,PS 500X.png,2736,500,15,11,15,0.2,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2270.png,MICROPLASTIC,train,PS 500X.png,2270,500,17,36,36,0.2,7200.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3804.png,MICROPLASTIC,train,PS 500X2.png,3804,500,8,13,13,0.2,2600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6482.png,MICROPLASTIC,train,PS-200X.png,6482,200,5,7,7,0.5,3500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12061.png,MICROPLASTIC,train,PSLFT 200X.png,12061,200,60,45,60,0.5,30000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11093.png,MICROPLASTIC,train,PSL 200X.png,11093,200,19,14,19,0.5,9500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1769.png,NANOPLASTIC,train,PS 5000X.png,1769,5000,36,23,36,0.02,720.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6679.png,MICROPLASTIC,train,PS-200X.png,6679,200,6,10,10,0.5,5000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10943.png,MICROPLASTIC,train,PSL 200X.png,10943,200,19,11,19,0.5,9500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_11812.png,MICROPLASTIC,train,PSLFT 200X.png,11812,200,61,35,61,0.5,30500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10986.png,MICROPLASTIC,train,PSL 200X.png,10986,200,14,13,14,0.5,7000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12367.png,MICROPLASTIC,train,PSLFT 200X.png,12367,200,11,14,14,0.5,7000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_161.png,MICROPLASTIC,train,PS 2000X.png,161,2000,22,24,24,0.05,1200.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2938.png,MICROPLASTIC,train,PS 500X.png,2938,500,9,12,12,0.2,2400.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9957.png,MICROPLASTIC,train,PSFT 200X.png,9957,200,9,8,9,0.5,4500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_10117.png,MICROPLASTIC,train,PSFT 200X.png,10117,200,13,9,13,0.5,6500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12007.png,MICROPLASTIC,train,PSLFT 200X.png,12007,200,11,14,14,0.5,7000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9205.png,MICROPLASTIC,train,PSFT 200X.png,9205,200,44,58,58,0.5,29000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3499.png,MICROPLASTIC,train,PS 500X2.png,3499,500,34,19,34,0.2,6800.000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9488.png,MICROPLASTIC,train,PSFT 200X.png,9488,200,18,19,19,0.5,9500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8287.png,NANOPLASTIC,train,PS2  5000X.png,8287,5000,31,36,36,0.02,720.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7986.png,MICROPLASTIC,train,PS2  2000X.png,7986,2000,36,23,36,0.05,1800.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9626.png,MICROPLASTIC,train,PSFT 200X.png,9626,200,29,20,29,0.5,14500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9466.png,MICROPLASTIC,train,PSFT 200X.png,9466,200,14,32,32,0.5,16000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9861.png,MICROPLASTIC,train,PSFT 200X.png,9861,200,23,12,23,0.5,11500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2175.png,MICROPLASTIC,train,PS 500X.png,2175,500,16,21,21,0.2,4200.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3086.png,MICROPLASTIC,train,PS 500X2.png,3086,500,15,14,15,0.2,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11271.png,MICROPLASTIC,train,PSL 5000X.png,11271,5000,96,69,96,0.02,1920.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9761.png,MICROPLASTIC,train,PSFT 200X.png,9761,200,9,8,9,0.5,4500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7638.png,MICROPLASTIC,train,PS-200x-4.png,7638,200,12,8,12,0.5,6000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200X_6564.png,MICROPLASTIC,train,PS-200X.png,6564,200,9,8,9,0.5,4500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11302.png,NANOPLASTIC,train,PSL 5000X.png,11302,5000,42,46,46,0.02,920.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9468.png,MICROPLASTIC,train,PSFT 200X.png,9468,200,7,8,8,0.5,4000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2342.png,MICROPLASTIC,train,PS 500X.png,2342,500,15,8,15,0.2,3000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10935.png,MICROPLASTIC,train,PSL 200X.png,10935,200,11,8,11,0.5,5500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9126.png,MICROPLASTIC,train,PSFT 2000X.png,9126,2000,23,19,23,0.05,1150.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3237.png,MICROPLASTIC,train,PS 500X2.png,3237,500,19,17,19,0.2,3800.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12634.png,MICROPLASTIC,train,PSLFT 200X.png,12634,200,17,12,17,0.5,8500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8079.png,MICROPLASTIC,train,PS2  5000X.png,8079,5000,57,50,57,0.02,1140.0000000000002,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_11051.png,MICROPLASTIC,train,PSL 200X.png,11051,200,16,13,16,0.5,8000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9288.png,MICROPLASTIC,train,PSFT 200X.png,9288,200,36,46,46,0.5,23000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 2000X_120.png,NANOPLASTIC,train,PS 2000X.png,120,2000,17,15,17,0.05,850.0000000000001,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  2000X_7656.png,MICROPLASTIC,train,PS2  2000X.png,7656,2000,17,25,25,0.05,1250.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12795.png,MICROPLASTIC,train,PSLFT 200X.png,12795,200,10,11,11,0.5,5500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3292.png,MICROPLASTIC,train,PS 500X2.png,3292,500,13,8,13,0.2,2600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3712.png,MICROPLASTIC,train,PS 500X2.png,3712,500,13,12,13,0.2,2600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3333.png,MICROPLASTIC,train,PS 500X2.png,3333,500,18,12,18,0.2,3600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7437.png,MICROPLASTIC,train,PS-200x-4.png,7437,200,9,5,9,0.5,4500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2829.png,MICROPLASTIC,train,PS 500X.png,2829,500,22,16,22,0.2,4400.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11145.png,MICROPLASTIC,train,PSL 5000X.png,11145,5000,135,103,135,0.02,2700.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10429.png,MICROPLASTIC,train,PSL 200X.png,10429,200,66,80,80,0.5,40000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS2  5000X_8098.png,MICROPLASTIC,train,PS2  5000X.png,8098,5000,43,55,55,0.02,1100.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10339.png,MICROPLASTIC,train,PSL 200X.png,10339,200,23,20,23,0.5,11500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 5000X_1694.png,MICROPLASTIC,train,PS 5000X.png,1694,5000,52,68,68,0.02,1360.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7107.png,MICROPLASTIC,train,PS-200x-4.png,7107,200,11,5,11,0.5,5500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X_2917.png,MICROPLASTIC,train,PS 500X.png,2917,500,16,17,17,0.2,3400.0000000000005,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 200X_9411.png,MICROPLASTIC,train,PSFT 200X.png,9411,200,24,14,24,0.5,12000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 5000X_11238.png,MICROPLASTIC,train,PSL 5000X.png,11238,5000,39,63,63,0.02,1260.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12589.png,MICROPLASTIC,train,PSLFT 200X.png,12589,200,17,33,33,0.5,16500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSFT 2000X_9150.png,MICROPLASTIC,train,PSFT 2000X.png,9150,2000,129,113,129,0.05,6450.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X 2_1923.png,MICROPLASTIC,train,PS 500X 2.png,1923,500,7,8,8,0.2,1600.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10514.png,MICROPLASTIC,train,PSL 200X.png,10514,200,30,24,30,0.5,15000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10665.png,MICROPLASTIC,train,PSL 200X.png,10665,200,24,92,92,0.5,46000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS 500X2_3789.png,MICROPLASTIC,train,PS 500X2.png,3789,500,20,16,20,0.2,4000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSL 200X_10549.png,MICROPLASTIC,train,PSL 200X.png,10549,200,20,29,29,0.5,14500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12529.png,MICROPLASTIC,train,PSLFT 200X.png,12529,200,20,17,20,0.5,10000.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PSLFT 200X_12523.png,MICROPLASTIC,train,PSLFT 200X.png,12523,200,15,13,15,0.5,7500.0,PS
resultados/01_extract_real_crops/data/real_crops/train/PS/PS-200x-4_7493.png,MICROPLASTIC,train,PS-200x-4.png,7493,200,5,8,8,0.5,4000.0,PS
